0	0	0.034942
0	1	-0.0252768
0	2	-0.00101256
0	3	-0.0262384
0	4	0.0340984
0	5	-0.00725892
0	6	0.000691747
0	7	-0.00994553
8	0	-0.0512769
8	1	0.00278242
8	2	0.00793045
8	3	-0.0769783
8	4	0.0301969
8	5	0.0418023
8	6	0.0546291
8	7	-0.00908603
16	0	0.0266922
16	1	0.034865
16	2	-0.00750781
16	3	-0.00474047
16	4	0.0165687
16	5	-0.0253469
16	6	-0.0396254
16	7	-0.00090535
24	0	0.000273454
24	1	-0.0180928
24	2	0.0500021
24	3	0.0066761
24	4	0.030675
24	5	-0.0321851
24	6	-0.0428236
24	7	0.00547479
32	0	-0.00351103
32	1	-0.00786126
32	2	-0.0596868
32	3	0.0147466
32	4	-0.00990612
32	5	0.0768947
32	6	0.0178338
32	7	-0.0285099
40	0	0.00695597
40	1	0.0120288
40	2	-0.00998322
40	3	-0.00735395
40	4	0.00441061
40	5	-0.00588042
40	6	0.00649445
40	7	-0.00667225
48	0	-0.033195
48	1	0.0313565
48	2	-0.00945765
48	3	-0.0290768
48	4	0.0177648
48	5	0.0172153
48	6	0.0407971
48	7	-0.0354041
56	0	0.0303377
56	1	-0.0041621
56	2	0.0525752
56	3	-0.0233204
56	4	-0.0179482
56	5	0.00391999
56	6	-0.0172301
56	7	-0.0241721
64	0	0.0187242
64	1	-0.0212573
64	2	0.0111849
64	3	-0.0155673
64	4	0.0146169
64	5	-0.00704243
64	6	-0.0484795
64	7	0.0478206
72	0	-0.0446983
72	1	0.000402126
72	2	0.0105264
72	3	0.0236419
72	4	0.0470026
72	5	0.00667657
72	6	-0.0512335
72	7	0.00768219
80	0	-0.0494722
80	1	-0.0130839
80	2	0.0343708
80	3	0.0241493
80	4	-0.0223287
80	5	0.0317188
80	6	-0.0121065
80	7	0.0067524
88	0	0.0274174
88	1	0.0372246
88	2	-0.0445917
88	3	-0.0346521
88	4	-0.00841192
88	5	0.0281671
88	6	0.00181367
88	7	-0.00696698
96	0	0.0216101
96	1	-0.02135
96	2	-0.0110395
96	3	-0.0193211
96	4	-0.0114352
96	5	0.0550155
96	6	-0.0364458
96	7	0.0229659
104	0	0.0145501
