0	0	-0.0172071
0	1	0.0172071
2	0	0.0215962
2	1	-0.0215962
4	0	-0.0299421
4	1	0.0299421
6	0	0.0311269
6	1	-0.0311269
8	0	0.0118847
8	1	-0.0118847
10	0	-0.0368305
10	1	0.0368305
12	0	-0.0587873
12	1	0.0587873
14	0	0.0104051
14	1	-0.0104051
16	0	-0.0286833
16	1	0.0286833
18	0	-0.0168377
18	1	0.0168377
20	0	0.0361987
20	1	-0.0361987
22	0	-0.0127465
22	1	0.0127465
24	0	0.00660876
24	1	-0.00660876
26	0	0.0310084
26	1	-0.0310084
28	0	-0.00353971
28	1	0.00353971
30	0	0.0216241
30	1	-0.0216241
32	0	-0.00902144
32	1	0.00902144
34	0	0.0129687
34	1	-0.0129687
36	0	-0.0597265
36	1	0.0597265
38	0	-0.054519
38	1	0.054519
40	0	0.00478725
40	1	-0.00478725
42	0	0.020629
42	1	-0.020629
44	0	0.0298324
44	1	-0.0298324
46	0	0.0513169
46	1	-0.0513169
48	0	0.02244
48	1	-0.02244
50	0	-0.0265103
50	1	0.0265103
52	0	-0.090278
52	1	0.090278
54	0	0.0191536
54	1	-0.0191536
56	0	-0.0116334
56	1	0.0116334
58	0	0.0274757
58	1	-0.0274757
60	0	-0.0329083
60	1	0.0329083
62	0	0.0541392
62	1	-0.0541392
64	0	-0.020941
64	1	0.020941
66	0	-0.11921
66	1	0.11921
68	0	0.0224805
68	1	-0.0224805
70	0	0.00833153
70	1	-0.00833153
72	0	0.0134354
72	1	-0.0134354
74	0	0.0240178
74	1	-0.0240178
76	0	0.0729041
76	1	-0.0729041
78	0	0.00494867
78	1	-0.00494867
80	0	0.0721365
80	1	-0.0721365
82	0	0.00910613
82	1	-0.00910613
84	0	-0.0114761
84	1	0.0114761
86	0	-0.0329461
86	1	0.0329461
88	0	-0.0106215
88	1	0.0106215
90	0	0.0256737
90	1	-0.0256737
92	0	-0.0450527
92	1	0.0450527
94	0	-0.0460794
94	1	0.0460794
96	0	0.0392688
96	1	-0.0392688
98	0	0.0533561
98	1	-0.0533561
100	0	0.029142
100	1	-0.029142
102	0	-0.110793
102	1	0.110793
104	0	-0.0114512
104	1	0.0114512
106	0	-0.0237664
106	1	0.0237664
108	0	0.0317396
108	1	-0.0317396
110	0	0.0336804
110	1	-0.0336804
112	0	0.0262722
112	1	-0.0262722
114	0	0.060021
114	1	-0.060021
116	0	0.0615602
116	1	-0.0615602
118	0	-0.0163274
118	1	0.0163274
120	0	-0.0300769
120	1	0.0300769
122	0	-0.0226527
122	1	0.0226527
124	0	-0.00015854
124	1	0.00015854
126	0	-0.0804886
126	1	0.0804886
128	0	0.0156737
128	1	-0.0156737
130	0	0.0729824
130	1	-0.0729824
132	0	0.0615756
132	1	-0.0615756
134	0	-0.0597121
134	1	0.0597121
136	0	-0.0523355
136	1	0.0523355
138	0	-0.00914393
138	1	0.00914393
140	0	-0.0270904
140	1	0.0270904
142	0	0.00932144
142	1	-0.00932144
144	0	-0.00988379
144	1	0.00988379
146	0	-0.0609582
146	1	0.0609582
148	0	-0.0229321
148	1	0.0229321
150	0	0.033136
150	1	-0.033136
152	0	0.0367214
152	1	-0.0367214
154	0	-0.0274103
154	1	0.0274103
156	0	-0.0144111
156	1	0.0144111
158	0	-0.0404979
158	1	0.0404979
160	0	-0.0196028
160	1	0.0196028
162	0	-0.0600921
162	1	0.0600921
164	0	0.00330563
164	1	-0.00330563
166	0	0.0124579
166	1	-0.0124579
168	0	-0.00645588
168	1	0.00645588
170	0	0.0551418
170	1	-0.0551418
172	0	0.0425403
172	1	-0.0425403
174	0	-0.0660376
174	1	0.0660376
176	0	-0.0200272
176	1	0.0200272
178	0	-0.0498701
178	1	0.0498701
180	0	0.0806835
180	1	-0.0806835
182	0	-0.0275713
182	1	0.0275713
184	0	0.0220206
184	1	-0.0220206
186	0	0.0319194
186	1	-0.0319194
188	0	0.0158747
188	1	-0.0158747
190	0	-0.0624923
190	1	0.0624923
192	0	-0.0441485
192	1	0.0441485
194	0	0.0569755
194	1	-0.0569755
196	0	-0.0452029
196	1	0.0452029
198	0	-0.0378678
198	1	0.0378678
