0	0	0.540182	0.5
1	0	-0.339601	0.5
2	0	-0.104218	0.5
3	0	-0.886916	0.5
4	0	1.0307	0.5
0	1	0.640021	0.5
1	1	1.65222	0.5
2	1	-0.398711	0.5
3	1	0.180274	0.5
4	1	-0.890757	0.5
0	2	-1.13688	0.5
1	2	-0.169322	0.5
2	2	-0.465765	0.5
3	2	-1.13981	0.5
4	2	1.47508	0.5
0	3	-2.79029	0.5
1	3	-0.572248	0.5
2	3	-2.15534	0.5
3	3	0.822003	0.5
4	3	-0.542636	0.5
0	4	0.231272	0.5
1	4	0.219763	0.5
2	4	0.224865	0.5
3	4	-0.132375	0.5
4	4	2.1478	0.5
0	5	0.910852	0.5
1	5	-0.16146	0.5
2	5	1.09591	0.5
3	5	-0.524383	0.5
4	5	0.283578	0.5
0	6	0.196509	0.5
1	6	-0.394252	0.5
2	6	-1.20962	0.5
3	6	-0.916847	0.5
4	6	-1.83027	0.5
0	7	1.17011	0.5
1	7	-1.29706	0.5
2	7	1.86468	0.5
3	7	0.772475	0.5
4	7	0.38138	0.5
0	8	0.0432249	0.5
1	8	-2.69705	0.5
2	8	0.808764	0.5
3	8	0.838591	0.5
4	8	1.15859	0.5
0	9	0.796055	0.5
1	9	1.43111	0.5
2	9	-0.996572	0.5
3	9	1.37364	0.5
4	9	-0.672742	0.5
0	10	2.21689	0.5
1	10	-0.185904	0.5
2	10	0.911095	0.5
3	10	-1.18665	0.5
4	10	-0.537566	0.5
0	11	-1.95685	0.5
1	11	0.13318	0.5
2	11	-1.07653	0.5
3	11	-0.0641181	0.5
4	11	1.27209	0.5
0	12	0.149483	0.5
1	12	-0.656016	0.5
2	12	-0.730258	0.5
3	12	0.60967	0.5
4	12	0.3013	0.5
0	13	0.620517	0.5
1	13	-2.25544	0.5
2	13	0.23804	0.5
3	13	1.29346	0.5
4	13	2.19791	0.5
0	14	-1.3783	0.5
1	14	-0.303075	0.5
2	14	-0.705851	0.5
3	14	0.571058	0.5
4	14	-0.306662	0.5
0	15	-2.81154	0.5
1	15	-0.995211	0.5
2	15	-0.515784	0.5
3	15	-2.12063	0.5
4	15	0.989709	0.5
0	16	0.728317	0.5
1	16	-0.552192	0.5
2	16	-2.06765	0.5
3	16	-1.81883	0.5
4	16	0.734379	0.5
0	17	-0.0604549	0.5
1	17	-0.452797	0.5
2	17	-0.327829	0.5
3	17	-0.253013	0.5
4	17	-1.15308	0.5
0	18	0.754516	0.5
1	18	-1.36236	0.5
2	18	-1.68207	0.5
3	18	-0.334339	0.5
4	18	0.991083	0.5
0	19	-0.636803	0.5
1	19	0.319246	0.5
2	19	-0.919813	0.5
3	19	0.50267	0.5
4	19	-2.4357	0.5
0	20	0.758663	0.5
1	20	1.20056	0.5
2	20	-0.755681	0.5
3	20	0.685933	0.5
4	20	-1.59346	0.5
0	21	0.705332	0.5
1	21	-1.30844	0.5
2	21	1.39961	0.5
3	21	-0.991007	0.5
4	21	-0.169932	0.5
0	22	1.16889	0.5
1	22	0.303687	0.5
2	22	0.96285	0.5
3	22	-0.100824	0.5
4	22	-0.0943111	0.5
0	23	1.32166	0.5
1	23	-0.132763	0.5
2	23	0.750037	0.5
3	23	1.0638	0.5
4	23	0.146229	0.5
0	24	-0.412838	0.5
1	24	-0.239051	0.5
2	24	-1.18239	0.5
3	24	0.243564	0.5
4	24	-0.12301	0.5
0	25	-0.172788	0.5
1	25	0.199011	0.5
2	25	-0.240242	0.5
3	25	-1.26693	0.5
4	25	-0.26952	0.5
0	26	0.438998	0.5
1	26	0.259235	0.5
2	26	-0.820313	0.5
3	26	0.0720447	0.5
4	26	-0.956208	0.5
0	27	-2.13713	0.5
1	27	-0.959446	0.5
2	27	-2.25817	0.5
3	27	-1.15811	0.5
4	27	-1.15638	0.5
0	28	-0.333609	0.5
1	28	0.499333	0.5
2	28	-0.842351	0.5
3	28	-0.314817	0.5
4	28	-0.267894	0.5
0	29	-0.940255	0.5
1	29	-1.44425	0.5
2	29	1.08468	0.5
3	29	0.698868	0.5
4	29	-0.0584244	0.5
0	30	-0.572187	0.5
1	30	0.555081	0.5
2	30	0.45952	0.5
3	30	-1.24348	0.5
4	30	0.577922	0.5
0	31	1.20179	0.5
1	31	0.733833	0.5
2	31	-0.412051	0.5
3	31	0.0453529	0.5
4	31	-0.682621	0.5
0	32	0.286082	0.5
1	32	-0.257706	0.5
2	32	1.49735	0.5
3	32	1.2393	0.5
4	32	0.697733	0.5
0	33	-0.0199668	0.5
1	33	-0.838596	0.5
2	33	0.566562	0.5
3	33	-0.949208	0.5
4	33	0.591057	0.5
0	34	-0.0510206	0.5
1	34	0.713423	0.5
2	34	-1.05492	0.5
3	34	0.12484	0.5
4	34	-0.0678226	0.5
0	35	0.0156157	0.5
1	35	0.351975	0.5
2	35	0.163734	0.5
3	35	-1.37667	0.5
4	35	-0.699069	0.5
0	36	0.125966	0.5
1	36	0.356904	0.5
2	36	-0.505163	0.5
3	36	0.444007	0.5
4	36	-0.858813	0.5
0	37	0.0507855	0.5
1	37	-0.620485	0.5
2	37	-0.0959559	0.5
3	37	-0.560294	0.5
4	37	0.345221	0.5
0	38	-1.30339	0.5
1	38	2.03087	0.5
2	38	-2.01732	0.5
3	38	-1.43936	0.5
4	38	2.4491	0.5
0	39	-0.285074	0.5
1	39	-0.0446951	0.5
2	39	-0.696185	0.5
3	39	0.492287	0.5
4	39	-1.96839	0.5
0	40	0.846381	0.5
1	40	-1.12347	0.5
2	40	1.94085	0.5
3	40	-0.907033	0.5
4	40	-0.129004	0.5
0	41	1.47733	0.5
1	41	-0.721863	0.5
2	41	-0.385253	0.5
3	41	-1.0414	0.5
4	41	-1.41399	0.5
0	42	-0.648208	0.5
1	42	1.27692	0.5
2	42	0.0870636	0.5
3	42	-1.40801	0.5
4	42	1.67992	0.5
0	43	-0.615227	0.5
1	43	-0.745307	0.5
2	43	1.01259	0.5
3	43	0.148329	0.5
4	43	-0.756957	0.5
0	44	0.678648	0.5
1	44	0.46557	0.5
2	44	0.213988	0.5
3	44	-0.804936	0.5
4	44	-0.357738	0.5
0	45	-0.907303	0.5
1	45	0.0980741	0.5
2	45	0.335985	0.5
3	45	-1.73511	0.5
4	45	-2.06726	0.5
