0	1	.020	1
0	2	.020	0
0	3	.020	1
0	4	.020	0
0	5	.020	0
0	6	.020	1
0	7	.020	1
0	8	.020	1
0	9	.020	1
0	10	.020	1
0	11	.020	1
0	12	.020	0
0	13	.020	0
0	14	.020	1
0	15	.020	0
0	16	.020	0
0	17	.020	0
0	18	.020	0
0	19	.020	0
0	20	.020	1
0	21	.020	0
0	22	.020	1
0	23	.020	1
0	24	.020	1
0	25	.020	0
0	26	.020	0
0	27	.020	0
0	28	.020	0
0	29	.020	1
0	30	.020	0
0	31	.020	1
0	32	.020	1
0	33	.020	1
0	34	.020	1
0	35	.020	0
0	36	.020	1
0	37	.020	0
0	38	.020	1
0	39	.020	1
0	40	.020	0
0	41	.020	0
0	42	.020	0
0	43	.020	1
0	44	.020	0
0	45	.020	0
0	46	.020	0
0	47	.020	0
0	48	.020	1
0	49	.020	1
0	0	1	0
1	1	1	0
1	2	.020	1
1	3	.020	1
1	4	.020	1
1	5	.020	0
1	6	.020	1
1	7	.020	0
1	8	.020	0
1	9	.020	1
1	10	.020	1
1	11	.020	1
1	12	.020	0
1	13	.020	0
1	14	.020	1
1	15	.020	0
1	16	.020	1
1	17	.020	0
1	18	.020	1
1	19	.020	0
1	20	.020	1
1	21	.020	1
1	22	.020	0
1	23	.020	0
1	24	.020	0
1	25	.020	0
1	26	.020	1
1	27	.020	0
1	28	.020	0
1	29	.020	0
1	30	.020	1
1	31	.020	1
1	32	.020	1
1	33	.020	1
1	34	.020	0
1	35	.020	1
1	36	.020	1
1	37	.020	0
1	38	.020	0
1	39	.020	1
1	40	.020	1
1	41	.020	1
1	42	.020	0
1	43	.020	1
1	44	.020	1
1	45	.020	1
1	46	.020	0
1	47	.020	1
1	48	.020	0
1	49	.020	0
1	0	.020	0
2	1	.020	1
2	2	1	0
2	3	.020	0
2	4	.020	1
2	5	.020	0
2	6	.020	1
2	7	.020	1
2	8	.020	1
2	9	.020	0
2	10	.020	0
2	11	.020	0
2	12	.020	1
2	13	.020	1
2	14	.020	1
2	15	.020	1
2	16	.020	1
2	17	.020	0
2	18	.020	0
2	19	.020	0
2	20	.020	1
2	21	.020	1
2	22	.020	1
2	23	.020	1
2	24	.020	0
2	25	.020	0
2	26	.020	1
2	27	.020	1
2	28	.020	1
2	29	.020	1
2	30	.020	0
2	31	.020	1
2	32	.020	1
2	33	.020	0
2	34	.020	0
2	35	.020	1
2	36	.020	0
2	37	.020	0
2	38	.020	1
2	39	.020	1
2	40	.020	1
2	41	.020	0
2	42	.020	0
2	43	.020	1
2	44	.020	1
2	45	.020	0
2	46	.020	0
2	47	.020	1
2	48	.020	1
2	49	.020	0
2	0	.020	1
3	1	.020	1
3	2	.020	0
3	3	1	1
3	4	.020	0
3	5	.020	0
3	6	.020	0
3	7	.020	1
3	8	.020	1
3	9	.020	1
3	10	.020	0
3	11	.020	1
3	12	.020	1
3	13	.020	0
3	14	.020	0
3	15	.020	1
3	16	.020	0
3	17	.020	1
3	18	.020	1
3	19	.020	1
3	20	.020	0
3	21	.020	0
3	22	.020	1
3	23	.020	1
3	24	.020	1
3	25	.020	0
3	26	.020	1
3	27	.020	0
3	28	.020	0
3	29	.020	0
3	30	.020	0
3	31	.020	0
3	32	.020	0
3	33	.020	1
3	34	.020	1
3	35	.020	0
3	36	.020	0
3	37	.020	1
3	38	.020	0
3	39	.020	0
3	40	.020	0
3	41	.020	0
3	42	.020	0
3	43	.020	1
3	44	.020	0
3	45	.020	0
3	46	.020	1
3	47	.020	0
3	48	.020	0
3	49	.020	1
3	0	.020	0
4	1	.020	0
4	2	.020	0
4	3	.020	1
4	4	1	0
4	5	.020	1
4	6	.020	1
4	7	.020	1
4	8	.020	1
4	9	.020	1
4	10	.020	0
4	11	.020	1
4	12	.020	0
4	13	.020	1
4	14	.020	0
4	15	.020	1
4	16	.020	0
4	17	.020	0
4	18	.020	1
4	19	.020	1
4	20	.020	1
4	21	.020	1
4	22	.020	1
4	23	.020	0
4	24	.020	0
4	25	.020	1
4	26	.020	1
4	27	.020	0
4	28	.020	1
4	29	.020	0
4	30	.020	0
4	31	.020	0
4	32	.020	1
4	33	.020	0
4	34	.020	0
4	35	.020	0
4	36	.020	1
4	37	.020	0
4	38	.020	0
4	39	.020	1
4	40	.020	0
4	41	.020	0
4	42	.020	0
4	43	.020	1
4	44	.020	1
4	45	.020	0
4	46	.020	1
4	47	.020	0
4	48	.020	0
4	49	.020	0
4	0	.020	1
5	1	.020	0
5	2	.020	1
5	3	.020	0
5	4	.020	1
5	5	1	1
5	6	.020	1
5	7	.020	0
5	8	.020	1
5	9	.020	1
5	10	.020	1
5	11	.020	1
5	12	.020	1
5	13	.020	0
5	14	.020	1
5	15	.020	1
5	16	.020	1
5	17	.020	0
5	18	.020	1
5	19	.020	0
5	20	.020	0
5	21	.020	1
5	22	.020	1
5	23	.020	0
5	24	.020	1
5	25	.020	0
5	26	.020	1
5	27	.020	1
5	28	.020	1
5	29	.020	0
5	30	.020	0
5	31	.020	1
5	32	.020	1
5	33	.020	1
5	34	.020	0
5	35	.020	0
5	36	.020	1
5	37	.020	0
5	38	.020	0
5	39	.020	1
5	40	.020	1
5	41	.020	1
5	42	.020	1
5	43	.020	0
5	44	.020	1
5	45	.020	1
5	46	.020	1
5	47	.020	0
5	48	.020	0
5	49	.020	1
5	0	.020	0
6	1	.020	0
6	2	.020	1
6	3	.020	0
6	4	.020	1
6	5	.020	0
6	6	1	1
6	7	.020	0
6	8	.020	0
6	9	.020	1
6	10	.020	0
6	11	.020	1
6	12	.020	0
6	13	.020	0
6	14	.020	1
6	15	.020	1
6	16	.020	1
6	17	.020	1
6	18	.020	1
6	19	.020	1
6	20	.020	0
6	21	.020	1
6	22	.020	0
6	23	.020	1
6	24	.020	0
6	25	.020	1
6	26	.020	1
6	27	.020	1
6	28	.020	1
6	29	.020	0
6	30	.020	0
6	31	.020	1
6	32	.020	1
6	33	.020	0
6	34	.020	0
6	35	.020	0
6	36	.020	1
6	37	.020	0
6	38	.020	1
6	39	.020	1
6	40	.020	1
6	41	.020	0
6	42	.020	0
6	43	.020	0
6	44	.020	0
6	45	.020	0
6	46	.020	0
6	47	.020	0
6	48	.020	0
6	49	.020	1
6	0	.020	0
7	1	.020	1
7	2	.020	1
7	3	.020	1
7	4	.020	1
7	5	.020	0
7	6	.020	1
7	7	1	1
7	8	.020	1
7	9	.020	1
7	10	.020	1
7	11	.020	0
7	12	.020	0
7	13	.020	1
7	14	.020	0
7	15	.020	1
7	16	.020	0
7	17	.020	1
7	18	.020	1
7	19	.020	0
7	20	.020	1
7	21	.020	1
7	22	.020	1
7	23	.020	1
7	24	.020	1
7	25	.020	0
7	26	.020	0
7	27	.020	1
7	28	.020	0
7	29	.020	1
7	30	.020	1
7	31	.020	0
7	32	.020	0
7	33	.020	0
7	34	.020	1
7	35	.020	1
7	36	.020	0
7	37	.020	1
7	38	.020	1
7	39	.020	0
7	40	.020	1
7	41	.020	0
7	42	.020	1
7	43	.020	1
7	44	.020	0
7	45	.020	1
7	46	.020	0
7	47	.020	0
7	48	.020	0
7	49	.020	0
7	0	.020	0
8	1	.020	0
8	2	.020	1
8	3	.020	0
8	4	.020	1
8	5	.020	1
8	6	.020	1
8	7	.020	1
8	8	1	0
8	9	.020	0
8	10	.020	0
8	11	.020	0
8	12	.020	0
8	13	.020	1
8	14	.020	0
8	15	.020	1
8	16	.020	0
8	17	.020	0
8	18	.020	0
8	19	.020	1
8	20	.020	1
8	21	.020	0
8	22	.020	0
8	23	.020	0
8	24	.020	0
8	25	.020	1
8	26	.020	0
8	27	.020	1
8	28	.020	1
8	29	.020	0
8	30	.020	0
8	31	.020	1
8	32	.020	0
8	33	.020	0
8	34	.020	0
8	35	.020	0
8	36	.020	1
8	37	.020	1
8	38	.020	0
8	39	.020	1
8	40	.020	1
8	41	.020	1
8	42	.020	1
8	43	.020	1
8	44	.020	0
8	45	.020	0
8	46	.020	1
8	47	.020	0
8	48	.020	1
8	49	.020	1
8	0	.020	0
9	1	.020	0
9	2	.020	0
9	3	.020	0
9	4	.020	1
9	5	.020	1
9	6	.020	0
9	7	.020	1
9	8	.020	0
9	9	1	0
9	10	.020	1
9	11	.020	0
9	12	.020	0
9	13	.020	1
9	14	.020	1
9	15	.020	0
9	16	.020	0
9	17	.020	0
9	18	.020	1
9	19	.020	0
9	20	.020	1
9	21	.020	1
9	22	.020	0
9	23	.020	1
9	24	.020	0
9	25	.020	0
9	26	.020	0
9	27	.020	0
9	28	.020	1
9	29	.020	1
9	30	.020	0
9	31	.020	1
9	32	.020	1
9	33	.020	0
9	34	.020	0
9	35	.020	0
9	36	.020	1
9	37	.020	1
9	38	.020	1
9	39	.020	0
9	40	.020	0
9	41	.020	0
9	42	.020	1
9	43	.020	1
9	44	.020	1
9	45	.020	0
9	46	.020	1
9	47	.020	1
9	48	.020	0
9	49	.020	0
9	0	.020	0
10	1	.020	0
10	2	.020	0
10	3	.020	0
10	4	.020	1
10	5	.020	1
10	6	.020	0
10	7	.020	0
10	8	.020	0
10	9	.020	1
10	10	1	0
10	11	.020	0
10	12	.020	0
