0	0	0.11274	1
0	1	0.010945	1
0	2	0.133261	1
0	3	0.0447459	0
0	4	-0.123677	0
0	5	0.00607722	1
0	6	-0.13148	0
0	7	0.0828896	1
0	8	-0.152646	0
0	9	0.017144	1
1	0	-0.0354618	1
1	1	-0.0558979	1
1	2	0.163075	0
1	3	0.0261934	1
1	4	-0.10107	1
1	5	-0.114921	0
1	6	0.150611	1
1	7	0.0619372	0
1	8	-0.0579135	1
1	9	-0.0365517	1
2	0	-0.0248315	1
2	1	0.060339	1
2	2	-0.0850991	1
2	3	0.251585	0
2	4	-0.271345	1
2	5	0.177122	1
2	6	0.0422521	1
2	7	-0.120819	0
2	8	-0.0512826	0
2	9	0.0220796	0
3	0	-0.0861315	0
3	1	-0.0872253	0
3	2	-0.0329838	0
3	3	0.0924949	1
3	4	0.151872	1
3	5	0.0478816	0
3	6	0.0303139	1
3	7	-0.103592	1
3	8	0.0885236	0
3	9	-0.101153	1
4	0	-0.156169	0
4	1	0.126905	0
4	2	0.0985551	0
4	3	0.176315	1
4	4	-0.178434	0
4	5	0.0653432	0
4	6	-0.0628873	0
4	7	-0.192171	1
4	8	0.124532	0
4	9	-0.00198757	0
